전용면적(㎡),계약년월,거래금액(만원),건축년도,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,인천광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,거래유형,평수
84.977,202302,32000.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7055425
84.977,202302,38000.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7055425
84.977,202302,38000.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7055425
84.977,202302,33000.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7055425
40.56,202302,15000.0,1982.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.269400000000001
59.805,202302,28800.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.091012499999998
84.85,202302,40000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.667125
59.805,202302,29300.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.091012499999998
59.805,202302,29500.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.091012499999998
59.805,202302,29500.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.091012499999998
84.85,202302,38300.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.667125
59.805,202302,29000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.091012499999998
101.515,202302,45000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.7082875
59.805,202302,30000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.091012499999998
84.85,202302,40000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.667125
59.805,202302,32700.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.091012499999998
59.805,202302,30000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.091012499999998
84.85,202302,38500.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.667125
56.25,202302,25500.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.015625
72.31,202302,27000.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.873775
52.48,202302,14500.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.875199999999998
77.6655,202302,28850.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.493813749999997
77.6655,202302,30000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.493813749999997
59.4568,202302,28500.0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.985682
59.4568,202302,31000.0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.985682
59.6518,202302,30000.0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0446695
84.34,202302,38000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.51285
84.34,202302,36500.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.51285
84.34,202302,35000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.51285
59.36,202302,26200.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.9564
84.94,202302,33000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.69435
133.71,202302,59500.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.447275000000005
57.2,202302,20000.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.303
40.86,202302,13000.0,1988.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.360149999999999
59.96,202302,37800.0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1379
59.96,202302,35500.0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1379
59.96,202302,38000.0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1379
59.96,202302,38500.0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1379
59.96,202302,38500.0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1379
59.96,202302,38500.0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1379
84.9614,202302,49190.0,2023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7008235
84.9614,202302,46120.0,2023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7008235
84.8254,202302,64500.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.6596835
84.9408,202302,64800.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.694591999999997
84.8254,202302,63000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.6596835
84.6013,202302,64000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.59189325
84.9917,202302,53500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.709989249999996
84.996,202302,56000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.711289999999998
84.9951,202302,60000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.711017749999996
84.9917,202302,52700.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.709989249999996
84.997,202302,55000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
84.9917,202302,48600.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.709989249999996
84.996,202302,56000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.711289999999998
95.1578,202302,56000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.785234499999998
107.2766,202302,56500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.4511715
84.997,202302,54000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
84.4302,202302,48000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.540135499999998
74.7683,202302,45000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.617410749999998
84.2814,202302,50000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.495123500000002
74.7683,202302,43000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.617410749999998
74.7683,202302,47000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.617410749999998
74.7683,202302,43500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.617410749999998
74.5715,202302,43100.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.55787875
84.2814,202302,52500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.495123500000002
74.7683,202302,46500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.617410749999998
84.2814,202302,52000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.495123500000002
84.4302,202302,50500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.540135499999998
73.1716,202302,48000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.134408999999998
73.1716,202302,43500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22.134408999999998
84.6316,202302,52500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.601059
84.6316,202302,55000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.601059
73.1716,202302,48000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.134408999999998
84.6316,202302,50500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.601059
73.1716,202302,48500.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.134408999999998
84.6316,202302,52800.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.601059
73.1716,202302,48800.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.134408999999998
84.6316,202302,54700.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.601059
73.1716,202302,50000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.134408999999998
84.6316,202302,54000.0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.601059
74.99,202302,39000.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.684475
74.99,202302,38400.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.684475
74.99,202302,38400.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.684475
59.98,202302,35200.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.14395
59.98,202302,36500.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.14395
71.9561,202302,21500.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.766720250000002
45.04,202302,9000.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.6246
56.11,202302,15000.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.973275
59.94,202302,18200.0,1993.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.13185
84.06,202302,25000.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.42815
84.06,202302,25600.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.42815
84.06,202302,25700.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.42815
54.61,202302,12500.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.519524999999998
45.85,202302,8000.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.869625
50.49,202302,15700.0,1986.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.273225
50.49,202302,15000.0,1986.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.273225
37.68,202302,13300.0,1989.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.3982
61.77,202302,15000.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.685425000000002
61.77,202302,15000.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.685425000000002
57.99,202302,12400.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.541975
84.965,202302,28500.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7019125
56.82,202302,15800.0,1986.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.18805
62.28,202302,16500.0,1984.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.8397
59.78,202302,31500.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
84.27,202302,46000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.491674999999997
51.66,202302,29000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.627149999999999
59.74,202302,32000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.07135
59.78,202302,31000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
59.78,202302,33000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
59.78,202302,30000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
59.78,202302,32500.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
69.39,202302,38900.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.990475
59.78,202302,30000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
59.78,202302,33300.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
69.39,202302,39000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.990475
59.78,202302,30500.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.08345
52.16,202302,11000.0,1981.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.778399999999998
52.16,202302,15000.0,1981.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.778399999999998
52.16,202302,11800.0,1981.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.778399999999998
58.36,202302,14500.0,1981.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.6539
116.6,202302,30000.0,1984.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.271499999999996
58.98,202302,22000.0,1984.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.84145
49.5,202302,18800.0,1989.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.973749999999999
54.18,202302,15400.0,1986.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.38945
63.0,202302,17500.0,1984.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0575
64.08,202302,19000.0,1983.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.3842
84.95,202302,35000.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.697375
143.47,202302,51500.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.399674999999995
84.95,202302,37000.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.697375
59.99,202302,30000.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.146975
84.95,202302,35000.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.697375
84.95,202302,36000.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.697375
84.95,202302,37500.0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.697375
59.82,202302,23500.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.09555
71.6238,202302,25400.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.6661995
71.6238,202302,30700.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.6661995
69.6616,202302,46000.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.072634
69.6616,202302,40500.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.072634
69.6616,202302,36800.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.072634
84.966,202302,35000.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.702215
84.966,202302,35000.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.702215
84.966,202302,41000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.702215
59.8809,202302,39000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.11397225
84.966,202302,38500.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.702215
84.966,202302,32000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.702215
84.93,202302,37000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.691325000000003
59.94,202302,30000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.13185
84.9368,202302,31000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693382
59.8038,202302,27000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0906495
84.9368,202302,30000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693382
84.5496,202302,30400.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.576254
59.9311,202302,31000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.12915775
128.295,202302,82000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.809237499999995
59.5607,202302,25000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.017111749999998
59.5607,202302,25000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.017111749999998
84.89,202302,29000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.679225
59.46,202302,20700.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.98665
84.3431,202302,38800.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.513787750000002
84.9684,202302,39000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.702941
59.7,202302,17500.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.05925
84.73,202302,25000.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.630825
59.7,202302,22500.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.05925
59.7,202302,19500.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.05925
84.7875,202302,42500.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.648218749999998
74.9042,202302,38800.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.6585205
84.7875,202302,43000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.648218749999998
74.9042,202302,38000.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.6585205
84.9376,202302,44640.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693624
110.3995,202302,52200.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.39584875
84.9376,202302,39300.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693624
84.9376,202302,44500.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693624
84.9376,202302,46000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693624
84.9376,202302,44400.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693624
110.3995,202302,54700.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.39584875
110.3995,202302,54700.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.39584875
84.9376,202302,45400.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693624
84.9376,202302,43500.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.693624
84.6561,202302,42100.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.608470249999996
84.6561,202302,42200.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.608470249999996
74.2658,202302,45500.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.465404499999998
84.1588,202302,44500.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.458036999999997
84.7322,202302,42837.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.6314905
94.955,202302,46700.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.7238875
94.955,202302,49500.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.7238875
84.7322,202302,42227.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.6314905
84.7322,202302,44000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.6314905
84.7322,202302,43000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.6314905
127.4136,202302,46500.0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.542614
107.4423,202302,40000.0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.50129575
84.9956,202302,37800.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.711168999999998
84.9908,202302,39000.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.709716999999998
84.9905,202302,41900.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.70962625
84.997,202302,33200.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
84.997,202302,34500.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
84.997,202302,31000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
84.997,202302,38000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
84.997,202302,34700.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
84.997,202302,30000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.7115925
84.997,202302,33700.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7115925
73.827,202302,33000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.3326675
73.827,202302,31000.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.3326675
84.943,202302,34200.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.6952575
59.9841,202302,25500.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.14519025
84.5833,202302,29000.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.586448249999997
84.5833,202302,29000.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.586448249999997
84.8291,202302,29700.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.66080275
25.42,202302,7500.0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.6895500000000006
37.8,202302,10000.0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.434499999999998
59.9639,202302,23000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.13907975
59.9639,202302,24000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.13907975
84.9922,202302,28000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.710140499999998
84.9922,202302,28500.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.710140499999998
84.967,202302,29600.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7025175
84.967,202302,29600.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7025175
84.967,202302,26500.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7025175
74.0892,202302,27000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.411983
84.55,202302,35500.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.576375
84.55,202302,33000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.576375
84.55,202302,33000.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.576375
84.94,202302,30000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.69435
136.95,202302,34000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.427375
84.94,202302,30000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.69435
84.94,202302,29000.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.69435
59.995,202302,24900.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.148487499999998
59.97,202302,24000.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.140925
59.97,202302,24450.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.140925
84.986,202302,47000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.708265
84.9595,202302,48000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.70024875
84.9595,202302,61500.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.70024875
84.9595,202302,45000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.70024875
84.2832,202302,47000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.495668
72.6954,202302,39000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.990358500000003
84.2832,202302,44000.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.495668
